tweet_id,text,favorite_count,retweet_count,created_at
813112105746448384,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,10914,2976,Sun Dec 25 20:00:07 +0000 2016
813096984823349248,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11132,3882,Sun Dec 25 19:00:02 +0000 2016
813081950185472002,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,10436,2992,Sun Dec 25 18:00:17 +0000 2016
813066809284972545,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,8415,2100,Sun Dec 25 17:00:08 +0000 2016
813051746834595840,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,22140,7926,Sun Dec 25 16:00:16 +0000 2016
812781120811126785,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,8018,2068,Sat Dec 24 22:04:54 +0000 2016
812709060537683968,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,6990,1542,Sat Dec 24 17:18:34 +0000 2016
812503143955202048,I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family… https://t.co/MCFrxiC7NZ,6414,1323,Sat Dec 24 03:40:19 +0000 2016
812466873996607488,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,8439,2088,Sat Dec 24 01:16:12 +0000 2016
812372279581671427,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,14453,3967,Fri Dec 23 19:00:19 +0000 2016
811985624773361665,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,7675,1517,Thu Dec 22 17:23:53 +0000 2016
811744202451197953,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,7977,1731,Thu Dec 22 01:24:33 +0000 2016
811647686436880384,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,5907,803,Wed Dec 21 19:01:02 +0000 2016
811627233043480576,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,13513,3371,Wed Dec 21 17:39:46 +0000 2016
811386762094317568,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,22110,6902,Wed Dec 21 01:44:13 +0000 2016
810984652412424192,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:… https://t.co/1MI8h6XjMY",5638,1553,Mon Dec 19 23:06:23 +0000 2016
810896069567610880,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, every… https://t.co/PqJcGVZBx9",9568,1933,Mon Dec 19 17:14:23 +0000 2016
810657578271330305,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11609,2866,Mon Dec 19 01:26:42 +0000 2016
810284430598270976,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,37400,12325,Sun Dec 18 00:43:57 +0000 2016
810254108431155201,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then… https://t.co/ElJPHbfSMy",15529,3619,Sat Dec 17 22:43:27 +0000 2016
809920764300447744,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",16377,4232,Sat Dec 17 00:38:52 +0000 2016
809808892968534016,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,0,5296,Fri Dec 16 17:14:20 +0000 2016
809448704142938112,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",7336,1585,Thu Dec 15 17:23:04 +0000 2016
809220051211603969,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet p… https://t.co/2JjYys5zMP,21079,6072,Thu Dec 15 02:14:29 +0000 2016
809084759137812480,This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pups… https://t.co/ySn6zB6mwQ,13999,3803,Wed Dec 14 17:16:53 +0000 2016
808838249661788160,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,10704,3294,Wed Dec 14 00:57:20 +0000 2016
808733504066486276,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,8366,2345,Tue Dec 13 18:01:07 +0000 2016
808501579447930884,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,11925,2803,Tue Dec 13 02:39:32 +0000 2016
808344865868283904,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,44980,22489,Mon Dec 12 16:16:49 +0000 2016
808134635716833280,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,0,6431,Mon Dec 12 02:21:26 +0000 2016
808106460588765185,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same… https://t.co/7nJXFt8Ggy,9265,2381,Mon Dec 12 00:29:28 +0000 2016
808001312164028416,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,13299,3837,Sun Dec 11 17:31:39 +0000 2016
807621403335917568,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10… https://t.co/gJQnfSziJE,15410,3969,Sat Dec 10 16:22:02 +0000 2016
807106840509214720,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,125519,60236,Fri Dec 09 06:17:20 +0000 2016
807059379405148160,RT @dog_rates: This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,0,7921,Fri Dec 09 03:08:45 +0000 2016
807010152071229440,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop tha… https://t.co/IARUfU6khr,13807,4152,Thu Dec 08 23:53:08 +0000 2016
806629075125202948,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",79381,37685,Wed Dec 07 22:38:52 +0000 2016
806620845233815552,RT @dog_rates: Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.c…,0,5986,Wed Dec 07 22:06:10 +0000 2016
806576416489959424,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,5142,2084,Wed Dec 07 19:09:37 +0000 2016
806542213899489280,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,10813,2555,Wed Dec 07 16:53:43 +0000 2016
806242860592926720,RT @dog_rates: This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,0,12629,Tue Dec 06 21:04:11 +0000 2016
806219024703037440,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating.… https://t.co/7Mgf5xvIAQ,6806,1289,Tue Dec 06 19:29:28 +0000 2016
805958939288408065,"RT @dog_rates: This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",0,5832,Tue Dec 06 02:15:59 +0000 2016
805932879469572096,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talen… https://t.co/3P9dKV5Me1,8756,2072,Tue Dec 06 00:32:26 +0000 2016
805826884734976000,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,6965,1983,Mon Dec 05 17:31:15 +0000 2016
805823200554876929,RT @dog_rates: This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,0,8708,Mon Dec 05 17:16:37 +0000 2016
805520635690676224,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest re… https://t.co/WNdOIm4bXy,6078,1782,Sun Dec 04 21:14:20 +0000 2016
805487436403003392,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12… https://t.co/N83oNm5L9L",9285,2748,Sun Dec 04 19:02:24 +0000 2016
805207613751304193,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,8257,1844,Sun Dec 04 00:30:29 +0000 2016
804738756058218496,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,14526,4163,Fri Dec 02 17:27:25 +0000 2016
804475857670639616,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",6498,2173,Fri Dec 02 00:02:45 +0000 2016
804413760345620481,RT @dog_rates: This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,0,3492,Thu Dec 01 19:56:00 +0000 2016
804026241225523202,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,47182,17593,Wed Nov 30 18:16:08 +0000 2016
803773340896923648,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,10640,2997,Wed Nov 30 01:31:12 +0000 2016
803692223237865472,RT @dog_rates: I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,0,8048,Tue Nov 29 20:08:52 +0000 2016
803638050916102144,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,11625,4464,Tue Nov 29 16:33:36 +0000 2016
803380650405482500,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,8209,2011,Mon Nov 28 23:30:47 +0000 2016
803321560782307329,RT @dog_rates: This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb…,0,5743,Mon Nov 28 19:35:59 +0000 2016
803276597545603072,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,10610,2665,Mon Nov 28 16:37:19 +0000 2016
802952499103731712,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,9557,2175,Sun Nov 27 19:09:28 +0000 2016
802624713319034886,"RT @dog_rates: ""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",0,3167,Sat Nov 26 21:26:58 +0000 2016
802600418706604034,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,7528,1594,Sat Nov 26 19:50:26 +0000 2016
802572683846291456,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,9471,2704,Sat Nov 26 18:00:13 +0000 2016
802323869084381190,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*… https://t.co/8Cbu9eKkfG,17186,6317,Sat Nov 26 01:31:31 +0000 2016
802265048156610565,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",7002,1481,Fri Nov 25 21:37:47 +0000 2016
802239329049477120,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 1… https://t.co/wG8NYg87Hw,9601,2831,Fri Nov 25 19:55:35 +0000 2016
802185808107208704,"RT @ChinoChinako: They're good products, Brent

Mug holds drinks; hoodie is comfy af. 13/10 

Puppy Aika h*cking agrees. @dog_rates https:/…",0,286,Fri Nov 25 16:22:55 +0000 2016
801958328846974976,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,8177,1851,Fri Nov 25 01:18:59 +0000 2016
801854953262350336,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,1869,252,Thu Nov 24 18:28:13 +0000 2016
801538201127157760,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,8691,2221,Wed Nov 23 21:29:33 +0000 2016
801285448605831168,oh h*ck 10/10 https://t.co/bC69RrW559,6408,900,Wed Nov 23 04:45:12 +0000 2016
801167903437357056,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,25972,6431,Tue Nov 22 20:58:07 +0000 2016
801127390143516673,RT @dog_rates: This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://…,0,4285,Tue Nov 22 18:17:08 +0000 2016
801115127852503040,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's… https://t.co/A1hx5HKfQ6,8562,2265,Tue Nov 22 17:28:25 +0000 2016
800859414831898624,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,731,103,Tue Nov 22 00:32:18 +0000 2016
800855607700029440,RT @Lin_Manuel: 11/10 would recommend. https://t.co/pnUF69K4xk,0,1767,Tue Nov 22 00:17:10 +0000 2016
800751577355128832,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,11135,3001,Mon Nov 21 17:23:47 +0000 2016
800513324630806528,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,13919,3265,Mon Nov 21 01:37:04 +0000 2016
800459316964663297,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,10040,2336,Sun Nov 20 22:02:27 +0000 2016
800443802682937345,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,0,4675,Sun Nov 20 21:00:48 +0000 2016
800388270626521089,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,11817,3039,Sun Nov 20 17:20:08 +0000 2016
800188575492947969,RT @dog_rates: This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://…,0,4278,Sun Nov 20 04:06:37 +0000 2016
800141422401830912,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,16231,2776,Sun Nov 20 00:59:15 +0000 2016
800018252395122689,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,30061,14277,Sat Nov 19 16:49:49 +0000 2016
799774291445383169,RT @dog_rates: This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,0,5071,Sat Nov 19 00:40:24 +0000 2016
799757965289017345,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,8891,2346,Fri Nov 18 23:35:32 +0000 2016
799422933579902976,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 1… https://t.co/cWlAEOZefY,8536,2072,Fri Nov 18 01:24:14 +0000 2016
799308762079035393,RT @dog_rates: I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpf…,0,5971,Thu Nov 17 17:50:33 +0000 2016
799297110730567681,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,10497,3001,Thu Nov 17 17:04:16 +0000 2016
799063482566066176,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,8551,2669,Thu Nov 17 01:35:54 +0000 2016
798933969379225600,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,13920,4848,Wed Nov 16 17:01:16 +0000 2016
798925684722855936,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with… https://t.co/XzX91DfYVV,7891,1547,Wed Nov 16 16:28:21 +0000 2016
798705661114773508,"RT @dog_rates: Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://…",0,7147,Wed Nov 16 01:54:03 +0000 2016
798701998996647937,RT @dog_rates: We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t…,0,8436,Wed Nov 16 01:39:30 +0000 2016
798697898615730177,RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,0,7043,Wed Nov 16 01:23:12 +0000 2016
798694562394996736,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",0,5370,Wed Nov 16 01:09:57 +0000 2016
798686750113755136,"RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/Y…",0,2512,Wed Nov 16 00:38:54 +0000 2016
798682547630837760,RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.…,0,5109,Wed Nov 16 00:22:12 +0000 2016
798673117451325440,"RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",0,6006,Tue Nov 15 23:44:44 +0000 2016
798665375516884993,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,0,4225,Tue Nov 15 23:13:58 +0000 2016
798644042770751489,RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,0,2006,Tue Nov 15 21:49:12 +0000 2016
798628517273620480,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,0,2130,Tue Nov 15 20:47:30 +0000 2016
798585098161549313,RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.…,0,6185,Tue Nov 15 17:54:59 +0000 2016
798576900688019456,RT @dog_rates: Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10 https://t.co/…,0,6337,Tue Nov 15 17:22:24 +0000 2016
798340744599797760,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,0,3637,Tue Nov 15 01:44:00 +0000 2016
798209839306514432,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,10998,2766,Mon Nov 14 17:03:50 +0000 2016
797971864723324932,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12344,3406,Mon Nov 14 01:18:12 +0000 2016
797545162159308800,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,15394,5256,Sat Nov 12 21:02:38 +0000 2016
797236660651966464,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,21167,7203,Sat Nov 12 00:36:46 +0000 2016
797165961484890113,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,244,29,Fri Nov 11 19:55:50 +0000 2016
796904159865868288,RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https:/…,0,9628,Fri Nov 11 02:35:32 +0000 2016
796865951799083009,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,8131,2065,Fri Nov 11 00:03:42 +0000 2016
796759840936919040,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,12571,3308,Thu Nov 10 17:02:03 +0000 2016
796563435802726400,RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5d…,0,7914,Thu Nov 10 04:01:37 +0000 2016
796484825502875648,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,8028,1912,Wed Nov 09 22:49:15 +0000 2016
796387464403357696,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10… https://t.co/CE3SrCv6L3,11672,4517,Wed Nov 09 16:22:22 +0000 2016
796177847564038144,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,0,15519,Wed Nov 09 02:29:25 +0000 2016
796149749086875649,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,34258,15519,Wed Nov 09 00:37:46 +0000 2016
796125600683540480,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",5240,1937,Tue Nov 08 23:01:49 +0000 2016
796116448414461957,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,9660,2619,Tue Nov 08 22:25:27 +0000 2016
796080075804475393,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,8976,2510,Tue Nov 08 20:00:55 +0000 2016
796031486298386433,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,11479,3985,Tue Nov 08 16:47:50 +0000 2016
795464331001561088,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,52733,25830,Mon Nov 07 03:14:10 +0000 2016
795400264262053889,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,10696,3115,Sun Nov 06 22:59:35 +0000 2016
795076730285391872,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,17203,5886,Sun Nov 06 01:33:58 +0000 2016
794983741416415232,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,0,3656,Sat Nov 05 19:24:28 +0000 2016
794926597468000259,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,10890,2498,Sat Nov 05 15:37:24 +0000 2016
794355576146903043,RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,0,11157,Fri Nov 04 01:48:22 +0000 2016
794332329137291264,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*… https://t.co/yF6kcAT3gx,10159,2881,Fri Nov 04 00:15:59 +0000 2016
794205286408003585,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 her… https://t.co/6vnu1aYjbU,9766,3587,Thu Nov 03 15:51:10 +0000 2016
793962221541933056,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,17818,5296,Wed Nov 02 23:45:19 +0000 2016
793845145112371200,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,9767,2032,Wed Nov 02 16:00:06 +0000 2016
793614319594401792,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,0,3379,Wed Nov 02 00:42:53 +0000 2016
793601777308463104,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,8453,1765,Tue Nov 01 23:53:02 +0000 2016
793500921481273345,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,11334,2578,Tue Nov 01 17:12:16 +0000 2016
793286476301799424,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,26068,9971,Tue Nov 01 03:00:09 +0000 2016
793271401113350145,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational… https://t.co/NA1VR1PkjD,9176,2577,Tue Nov 01 02:00:14 +0000 2016
793256262322548741,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,21176,9042,Tue Nov 01 01:00:05 +0000 2016
793241302385262592,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,11139,3554,Tue Nov 01 00:00:38 +0000 2016
793226087023144960,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I thin… https://t.co/K4dvelOMsM",10429,3105,Mon Oct 31 23:00:11 +0000 2016
793210959003287553,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,9468,3046,Mon Oct 31 22:00:04 +0000 2016
793195938047070209,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,16195,6103,Mon Oct 31 21:00:23 +0000 2016
793180763617361921,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,7345,2159,Mon Oct 31 20:00:05 +0000 2016
793165685325201412,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily… https://t.co/cXDCGTiL1x,9982,3015,Mon Oct 31 19:00:10 +0000 2016
793150605191548928,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,6536,1840,Mon Oct 31 18:00:14 +0000 2016
793135492858580992,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,6844,2705,Mon Oct 31 17:00:11 +0000 2016
793120401413079041,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value.… https://t.co/asFvEjQQsl",13452,4240,Mon Oct 31 16:00:13 +0000 2016
792913359805018113,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,15203,4354,Mon Oct 31 02:17:31 +0000 2016
792883833364439040,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,11987,4637,Mon Oct 31 00:20:11 +0000 2016
792773781206999040,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,7786,1817,Sun Oct 30 17:02:53 +0000 2016
792394556390137856,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,14253,4653,Sat Oct 29 15:55:58 +0000 2016
792050063153438720,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good d… https://t.co/kte5KPffQj,7607,1958,Fri Oct 28 17:07:05 +0000 2016
791821351946420224,RT @dog_rates: This little fella really hates stairs. Prefers bush. 13/10 legendary pupper https://t.co/e3LPMAHj7p,0,22792,Fri Oct 28 01:58:16 +0000 2016
791784077045166082,RT @dog_rates: I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE,0,10427,Thu Oct 27 23:30:09 +0000 2016
